幹你娘: 髒話: 0.775572657585144, 屌你老母: 0.7581965923309326, 粗口: 0.7560597658157349, 粗話: 0.7392834424972534, 感嘆詞: 0.7087435126304626, 懶音: 0.7064943909645081, 雞巴: 0.7056534290313721, 嘆詞: 0.6996194124221802, 例句: 0.6984925866127014, 屄: 0.6948261260986328, 
厚: 狹站: 0.761227011680603, 別區: 0.7144594192504883, 嚴信: 0.6689069271087646, 韋處: 0.6534255743026733, 最厚: 0.6478480100631714, 土平友: 0.6352825164794922, 燆: 0.626552939414978, 厚達: 0.6123009920120239, 深: 0.6099594235420227, 寬口徑: 0.608575165271759, 
祖母: 外祖母: 0.8482365608215332, 母親: 0.841576874256134, 姨母: 0.7886664867401123, 伯母: 0.7854071855545044, 養母: 0.7740607857704163, 外婆: 0.7653396129608154, 繼母: 0.7636393308639526, 姑姑: 0.7613890767097473, 孫女: 0.7492867112159729, 伯父: 0.748370885848999, 
軟腳: 頭大: 0.6775879859924316, 整隻: 0.6743367910385132, 胗: 0.6735436916351318, 當貓: 0.6722797155380249, 太硬: 0.6719309091567993, 頸子: 0.6656246185302734, 淋到: 0.6653980016708374, 生瘡: 0.6641892194747925, 忽忽: 0.6622999906539917, 噤: 0.661943256855011, 
妓男: 不配: 0.5304628610610962, 搭訕: 0.527479350566864, 某位: 0.5124412775039673, 該名: 0.5116350054740906, 那位: 0.5106619596481323, 賣房: 0.5028824806213379, 不懂事: 0.500714123249054, 來當: 0.4999859631061554, 要給: 0.49615713953971863, 嘮叨: 0.4960315227508545, 
吃案: 滅證: 0.7047569751739502, 無過錯: 0.6806049346923828, 經查明: 0.6729782819747925, 法扶: 0.6709227561950684, 一口咬定: 0.6653735637664795, 三令五申: 0.6612702012062073, 曾犯: 0.6611639261245728, 事涉: 0.6599407196044922, 胡某: 0.6593797206878662, 私行: 0.6590412855148315, 
魔女: 惡魔: 0.7002692222595215, 魔法: 0.6903116703033447, 妖精: 0.6128101348876953, 魔王: 0.6122329235076904, 魔法師: 0.6007043123245239, 天使: 0.5957346558570862, doremi: 0.5952467322349548, 乙姬: 0.5858550071716309, 真紅: 0.5843362212181091, 紫乃宮: 0.58299720287323, 
膣屄: 肏你媽: 0.825798511505127, 同訓: 0.8202381134033203, caak: 0.8187918663024902, 山哈話: 0.818770706653595, 白讀韻: 0.8154179453849792, qaniyau: 0.8134819865226746, 將此音: 0.8125276565551758, 文讀韻: 0.8120230436325073, khek: 0.8113817572593689, 不應讀: 0.808646559715271, 
老烏龜: 高玉慶: 0.7126479148864746, 曹濟: 0.7038475275039673, 樑長老: 0.703376054763794, 伍玉卿: 0.7024880647659302, 之媳: 0.7021994590759277, 二嫂: 0.7008296847343445, 水伯: 0.6975914835929871, 林太: 0.6974359750747681, 牛玉乾: 0.6952019333839417, 之假: 0.6941507458686829, 
講不聽: 鐘意: 0.7048112750053406, 我錯: 0.6848900318145752, 別管: 0.6815640926361084, 嚇死: 0.6793056130409241, 愛不愛: 0.678054690361023, 猜不透: 0.6766244173049927, vrf: 0.6711921095848083, 花灑: 0.670551061630249, 甜夢: 0.6665050983428955, 傅珮嘉: 0.6649353504180908, 
老男人: 餿主意: 0.7074172496795654, 老女人: 0.7058116793632507, 娘娘腔: 0.6823734045028687, 壞脾氣: 0.6775267124176025, 老頭子: 0.6759397983551025, 蜜兒: 0.6717851161956787, 渾蛋: 0.6699618101119995, 勾搭: 0.6699103116989136, 不修邊幅: 0.6696858406066895, 以貌取人: 0.6684584617614746, 
呼死: 取得成效: 0.5451935529708862, 造好: 0.543334424495697, 甲午戰: 0.5428824424743652, 李死: 0.5389590263366699, 拋諸腦: 0.5279271602630615, 壁湖: 0.5230732560157776, 入秋: 0.5169524550437927, 七百年: 0.5124260187149048, 局勢穩定: 0.5118362307548523, 周滅商: 0.5088036060333252, 
你看: 幹嘛: 0.7641432881355286, 我還: 0.7623780369758606, 做夢: 0.7460203170776367, 看看: 0.7450290322303772, 你還: 0.7370914220809937, 好不好: 0.7299439907073975, 聽聽: 0.725875735282898, 睡不著: 0.7245949506759644, 沒錯: 0.7116146683692932, 給你: 0.7094934582710266, 
不爽: 生氣: 0.7624942064285278, 受不了: 0.7566713690757751, 發脾氣: 0.7548954486846924, 取笑: 0.7496263980865479, 嚇到: 0.7385406494140625, 難受: 0.7382198572158813, 吃醋: 0.7314199209213257, 不好意思: 0.7309591770172119, 挖苦: 0.7297611236572266, 忍不住: 0.7296754121780396, 
大便: 痰: 0.8466456532478333, 口臭: 0.826884388923645, 瀉: 0.8220295310020447, 癰腫: 0.8213581442832947, 可治: 0.8209449052810669, 患處: 0.8191131949424744, 腹脹: 0.8163284063339233, 自汗: 0.8160195350646973, 便祕: 0.8159588575363159, 生瘡: 0.8143978118896484, 
妳: 你還: 0.7774285078048706, 只想: 0.761289656162262, 活該: 0.7571569681167603, 妳是: 0.7549421787261963, 對不起: 0.7510135173797607, 愛要: 0.7505167722702026, 還好: 0.7502999305725098, 總有一天: 0.7477642297744751, 愛他: 0.7475600242614746, 我還: 0.7473272085189819, 
廢人: 走火入魔: 0.6510838270187378, 雙重人格: 0.6174466609954834, 改頭換面: 0.6168428659439087, 性情大變: 0.6127259731292725, 搖身一變: 0.6116064786911011, 黑化: 0.6096150875091553, 不死身: 0.6000636219978333, 之身: 0.5987825393676758, 惡鬼: 0.5985280275344849, 身手不凡: 0.5956918597221375, 
被車撞死: 錯手: 0.8175696134567261, 集欲: 0.7868555784225464, 集誤: 0.7785937786102295, 虐打: 0.7719024419784546, 迷姦: 0.7698385715484619, 集險: 0.765868067741394, 頂罪: 0.7651306986808777, 掐死: 0.7592641711235046, 姦情: 0.7515819072723389, 阿勇: 0.7494159936904907, 
討打: yasunobu: 0.9001083970069885, 瀧俊介: 0.8993937969207764, 晨訊: 0.8948062062263489, 豐茶: 0.8926655054092407, 石田美由紀: 0.891318678855896, 飛鴉: 0.8908776044845581, 狐氏: 0.8898940086364746, 賴炳輝: 0.8898271322250366, bariju: 0.8894064426422119, 抱星: 0.8892917633056641, 
基八: 依田紀: 0.9247393608093262, 正嚴: 0.7823726534843445, 蔣其: 0.7634440660476685, 欣芮: 0.7476657032966614, 金秀壯: 0.7443970441818237, 路下: 0.739276647567749, 成桂: 0.732877254486084, 金美里: 0.731844425201416, 段義: 0.7310033440589905, 李廷宇: 0.7197232246398926, 
淫魔: 淫辱: 0.656065821647644, 鬼女: 0.645957350730896, 罠: 0.6373689770698547, 首無: 0.6306886672973633, 之檻: 0.6258989572525024, 狩人: 0.624138355255127, 禁斷: 0.6240061521530151, 散華: 0.6198018789291382, 退散: 0.6196387410163879, 杉子: 0.619130551815033, 
試看看: selp: 0.7928813695907593, 哈乞: 0.7847042083740234, greenwell: 0.7829474210739136, riksdagsval: 0.7825495004653931, gernhardt: 0.7796087265014648, chclf: 0.7784692049026489, 鳥彈: 0.777797520160675, hieracioides: 0.7774991989135742, cbrclf: 0.7771759033203125, sjp: 0.7770885229110718, 
野獸: 狼人: 0.6596852540969849, 怪物: 0.5999249815940857, 食人魔: 0.575782299041748, 食人族: 0.5741106867790222, 巨怪: 0.5647894144058228, 惡魔: 0.555829644203186, 巨獸: 0.542750358581543, 雪人: 0.5401661992073059, 怪誕: 0.5377627611160278, 瘋狂: 0.5340054035186768, 
可憐: 憂愁: 0.7108951807022095, 憐愛: 0.7094367742538452, 愛哭: 0.6900227069854736, 連他: 0.6883647441864014, 可不是: 0.6812424063682556, 憔悴: 0.6809254884719849, 受不了: 0.6807271242141724, 懶惰: 0.6803410053253174, 抱著: 0.6792492866516113, 心底: 0.6786631345748901, 
你在哭: 緣崖: 0.5003719925880432, fijaci: 0.49553996324539185, 好惹: 0.4934774935245514, 奧狄賽: 0.4817696213722229, djdennis: 0.48071902990341187, 吳傑鳴: 0.48021388053894043, bronski: 0.4777676463127136, hesitant: 0.477329820394516, ynez: 0.47635573148727417, farewells: 0.4692499041557312, 
你是女人: aupr: 0.9250220060348511, 彭厝裡: 0.9201854467391968, arionidae: 0.9196798801422119, valvatoidea: 0.9193258285522461, huaishengsi: 0.9191337823867798, 白岔村: 0.918645441532135, nhau: 0.9185362458229065, eglises: 0.9170367121696472, stenopterygius: 0.9169489145278931, 脫忽思: 0.9169222712516785, 
警察: 警察局: 0.7368965148925781, 員警: 0.7314074039459229, 警官: 0.7136328220367432, 警員: 0.7068895101547241, 警隊: 0.7068682909011841, 警局: 0.6779555082321167, 公安: 0.6555136442184448, 憲兵: 0.651243269443512, 警務人員: 0.6509382724761963, 便衣: 0.6449821591377258, 
你想怎樣: 霞姨: 0.59846031665802, 錢嘉成: 0.5925942659378052, huen: 0.585081160068512, niang: 0.5802102088928223, 阿帆: 0.5789956450462341, 對環: 0.5788671970367432, 林敏智: 0.575800359249115, whitten: 0.5749917030334473, 何志泓: 0.5743468403816223, rassol: 0.5737523436546326, 
狗仔: 狗仔隊: 0.7619123458862305, 阿嬌: 0.7259041666984558, 龍哥: 0.7179296612739563, 色狼: 0.7152469158172607, 大話: 0.7038078904151917, 小強: 0.7016655206680298, 耍大牌: 0.6985026597976685, 奧客: 0.6964007019996643, 情比金堅: 0.6860443949699402, 阿虎: 0.683512806892395, 
死: 死去: 0.7259942293167114, 斷氣: 0.7059550285339355, 身故: 0.6965641975402832, 而亡: 0.6871635913848877, 殺: 0.6759238243103027, 至死: 0.6757516860961914, 臨死: 0.6711947917938232, 已死: 0.6630414724349976, 病死: 0.659453809261322, 昏: 0.6525853872299194, 
拖出來: 勒頸: 0.774402916431427, 幾針: 0.7702785730361938, 一耳: 0.7688580751419067, 大嚷: 0.7642949819564819, 帽帶: 0.7575187683105469, 用杖: 0.7554028034210205, 竹帚: 0.7544288635253906, 錯當: 0.7542672157287598, 耳鼻: 0.7533311247825623, 一個鼻孔: 0.751814067363739, 
對阿: 拉有: 0.7137771844863892, 特對: 0.7015080451965332, 達魯: 0.6763556003570557, 斯時: 0.6753548383712769, 歐格: 0.6741259098052979, 馬埃: 0.6616208553314209, 瓦羅: 0.654364287853241, 希卡: 0.6525803804397583, 哈克: 0.6475791931152344, 法伊: 0.6455437541007996, 
對啊: 支支吾吾: 0.7723634243011475, 龐公: 0.7595348358154297, 貴不可言: 0.7572670578956604, 何必如此: 0.7554851770401001, 改容: 0.7525987029075623, 毀禁: 0.7525075078010559, 休教: 0.7524368762969971, 公若: 0.747053861618042, 場面話: 0.7468169927597046, 王接: 0.7466543912887573, 
不要跑: 租佃: 0.5457212328910828, 江外: 0.5071332454681396, 永租: 0.49218103289604187, 農村土地: 0.4876870810985565, 廖元豪: 0.4871380925178528, 坦中: 0.4865737557411194, 無誠意: 0.48563751578330994, 熟番: 0.48544031381607056, 屬人: 0.4850025773048401, 無權過問: 0.4843553304672241, 
三個: 四個: 0.9577057957649231, 五個: 0.9340699911117554, 兩個: 0.9271685481071472, 六個: 0.8993597626686096, 八個: 0.8946257829666138, 七個: 0.8753236532211304, 九個: 0.848493754863739, 幾個: 0.8032464981079102, 二個: 0.7972074747085571, 十個: 0.7933669090270996, 
小: 瓢蟲: 0.5375957489013672, 較大: 0.513480007648468, 很小: 0.48650628328323364, 幹物妹: 0.47574418783187866, 大到: 0.45920252799987793, 鵜居島: 0.45504385232925415, 鮮肉: 0.4528321623802185, 大眼萌: 0.44960373640060425, 倉莉音: 0.4479779899120331, 淘氣: 0.44628769159317017, 
看什麼看: 會想: 0.6698541045188904, misiw: 0.6567860245704651, isia: 0.6368308067321777, yaku: 0.636366605758667, 口頭禪: 0.6303025484085083, 玩笑話: 0.6120851635932922, 咧: 0.6116943359375, 聽成: 0.6107124090194702, 看什麼: 0.6092089414596558, 湊熱鬧: 0.5982575416564941, 
叫警察來: 舅仔: 0.6610040664672852, 滕田香苗: 0.659991443157196, 亂性: 0.6533495187759399, 阿靜出: 0.6468880772590637, 醉駕: 0.6424633264541626, 查不出: 0.6396183967590332, 席揚: 0.637825608253479, 偷錢: 0.6347952485084534, 大喊大叫: 0.6334162950515747, 捅傷: 0.6323814392089844, 
來啊: 走將: 0.7772814631462097, 煮味: 0.771135151386261, 重好: 0.7685092687606812, 莊夢家: 0.759955644607544, 銳槍: 0.7592454552650452, 杜蘭嫣: 0.7586129903793335, 大婉: 0.7585519552230835, 尷尬事: 0.753252387046814, 送錢給: 0.753128170967102, 美月輝: 0.7522342205047607, 
幹嘛: 好不好: 0.7824437618255615, 千萬別: 0.7734556198120117, 沒事: 0.7672144174575806, 你看: 0.7641432881355286, 要說: 0.762308657169342, 想想: 0.7620494365692139, 不好意思: 0.7598722577095032, 沒用: 0.743209719657898, 算了: 0.741510808467865, 沒人: 0.736903190612793, 
貪財: 多疑: 0.8970290422439575, 自私自利: 0.8727339506149292, 奸詐: 0.862413227558136, 驕縱: 0.8616019487380981, 工於心計: 0.8601173162460327, 貪生怕死: 0.8568488955497742, 不學無術: 0.855566143989563, 暴戾: 0.855018138885498, 膽小怕事: 0.853240430355072, 狡詐: 0.852469801902771, 
你是怎樣: 盧亨魚: 0.696987509727478, 寺岡呼: 0.6783691644668579, 恩田快: 0.6749307513237, 安野將: 0.6672922372817993, 柴田正: 0.6602340936660767, 吉田尚: 0.6594352126121521, 臼井久: 0.657803475856781, 澤田正: 0.653517484664917, 熊澤尚: 0.6515297889709473, 超原: 0.6508356928825378, 
殺小: 裝死: 0.6869890093803406, 雷劈: 0.6832768321037292, 蝦蟆: 0.6795053482055664, 打昏: 0.6768001317977905, 捉住: 0.6692503094673157, 擊昏: 0.6690559387207031, 咬破: 0.6649816036224365, 纏上: 0.6646744012832642, 所傷: 0.6639496684074402, 拿刀: 0.662891149520874, 
錢的人: 錢給: 0.7527915239334106, 非要: 0.7125701904296875, 買房子: 0.6976563334465027, 不義之財: 0.6875045299530029, 飯碗: 0.6824471950531006, 高亦陀: 0.6800628900527954, 一大筆錢: 0.6767605543136597, 一毛錢: 0.6738266348838806, 多給: 0.6651782989501953, 多少錢: 0.6629941463470459, 
裝死: 咬破: 0.795872688293457, 拿刀: 0.7954056859016418, 捉住: 0.7943424582481384, 嚇得: 0.7932611703872681, 擊昏: 0.7908656597137451, 打昏: 0.7854871153831482, 丟下: 0.7717624306678772, 倒在地上: 0.7709243297576904, 嚇唬: 0.7674156427383423, 割下: 0.7665408849716187, 
我是病人: 情罪: 0.6043538451194763, 馬浚偉: 0.5906212329864502, 戲假: 0.5869898200035095, 明知故犯: 0.5807356834411621, 血戀: 0.5712071061134338, 關楚耀: 0.5683751106262207, 情不自禁: 0.5667709112167358, 愛錯: 0.5639984607696533, 妙手仁心: 0.5616781711578369, 林保怡: 0.5614911317825317, 
態度惡劣: 出言: 0.7517406940460205, 惡言: 0.7115342617034912, 推脫: 0.7028404474258423, 多管閒事: 0.6995606422424316, 口不擇言: 0.6979656219482422, 頂嘴: 0.6974884271621704, 冷嘲熱諷: 0.6953539848327637, 沒人敢: 0.6951767206192017, 怕事: 0.6936063170433044, 頂撞: 0.6933923363685608, 
打一次: 靜置: 0.5528971552848816, 數十秒: 0.5491217374801636, 壓入: 0.5455070734024048, 補零: 0.5419691205024719, 接著將: 0.5415685176849365, 吸起: 0.5391326546669006, 按住: 0.5304428339004517, 幾秒: 0.5300959348678589, 鍵及: 0.5287092924118042, 按壓: 0.5279448628425598, 
是乞丐: 磨豆腐: 0.7136184573173523, 沒夠: 0.7135003805160522, 給家裡: 0.7101354598999023, 耶洗: 0.7022651433944702, 衣衫襤褸: 0.7013334035873413, 她問: 0.6984808444976807, 褻玩: 0.6978181600570679, 迎兒: 0.694749116897583, 嘿布: 0.694652795791626, 麻風病人: 0.6927224397659302, 
沒錢吃飯: 張紫珊: 0.7398217916488647, 金柯: 0.7362655997276306, 拖肥: 0.7360920906066895, 那就給: 0.7298452854156494, 赤包: 0.7280994653701782, 江爸: 0.7265182733535767, 賒賬: 0.7237116694450378, 比死: 0.7180263996124268, 小玥: 0.7173666954040527, 鄭仲宏: 0.7172627449035645, 
亂來: 生氣: 0.7686224579811096, 客氣: 0.7645817995071411, 多管閒事: 0.7582318186759949, 沒用: 0.7568566203117371, 動怒: 0.7516699433326721, 取笑: 0.7482110857963562, 不在意: 0.7438526153564453, 發脾氣: 0.7419774532318115, 挖苦: 0.7387319803237915, 令人討厭: 0.737538754940033, 
有小三: 阿雀: 0.7500563263893127, 熊家婕: 0.7417489886283875, 戴自華: 0.7312628626823425, 少天: 0.7295550107955933, 王太太: 0.724302351474762, 吳總: 0.7233385443687439, 金欣蓉: 0.7216228246688843, 丁志超: 0.7206720113754272, 關媽: 0.7180711030960083, 萬得福: 0.7175729274749756, 
姊: 大姐: 0.792327880859375, 姑姑: 0.7837012410163879, 表妹: 0.7569466829299927, 之妹: 0.7533421516418457, 之姐: 0.7519770860671997, 表姊: 0.7518739104270935, 伯母: 0.7515108585357666, 弟戀: 0.7511208653450012, 二妹: 0.7448433637619019, 姑丈: 0.7385340929031372, 
警員: 警務人員: 0.8413507342338562, 保安員: 0.7894485592842102, 消防員: 0.7593350410461426, 獄警: 0.7184369564056396, 便衣: 0.7107745409011841, 員警: 0.7087324857711792, 警察: 0.7068895101547241, 佩槍: 0.6969813108444214, 匪徒: 0.6913691759109497, 輔警: 0.6894519329071045, 
喪心病狂: 詭詐: 0.7415068745613098, 忘恩負義: 0.7315971255302429, 矇騙: 0.7161915302276611, 敗類: 0.7136408686637878, 含沙射影: 0.7136036157608032, 義憤: 0.7112795114517212, 剛愎自用: 0.7097885012626648, 剛愎: 0.7094384431838989, 圖謀不軌: 0.7091339826583862, 挑撥離間: 0.7084091901779175, 
走: 回頭: 0.6649528741836548, 跑: 0.6578027009963989, 走錯: 0.6561403274536133, 那條: 0.6514617204666138, 走回: 0.6462751626968384, 前行: 0.6443166732788086, 走下: 0.628180205821991, 幾步: 0.6268866062164307, 大脫: 0.6209411025047302, 走去: 0.6173564195632935, 
假離婚: 鄭凱莉: 0.6401322484016418, 結婚登記: 0.6136504411697388, 因錢: 0.6069207191467285, 漏稅: 0.6062561273574829, 倒會: 0.6025546789169312, 買房子: 0.5997971296310425, 開房間: 0.5941822528839111, 催收: 0.590670108795166, 還錢: 0.5905491709709167, 燦堂: 0.5891014337539673, 
好臭: 口水雞: 0.7573919296264648, 屎尿: 0.7549882531166077, 味醇: 0.7512246966362, 苞谷: 0.7501453757286072, 裡煮: 0.748543381690979, 煩鬧: 0.7478974461555481, 棉蚜: 0.7458630800247192, 鱔片: 0.7451707124710083, 蛋包: 0.7450059652328491, 油爆: 0.7432548999786377, 
打我啊: 啥子: 0.6818841695785522, 啥貨: 0.6676605343818665, 真他媽: 0.6475348472595215, 瞎搞: 0.6372349262237549, 仲要: 0.6338950395584106, 屁眼: 0.630206823348999, 要打我: 0.6301115155220032, 是我太: 0.6300243139266968, 超愛: 0.6263444423675537, 蠢材: 0.6231074333190918, 
醜: 白無常: 0.6773806810379028, 嬌: 0.663270115852356, 之表: 0.6560242176055908, 大頭鬼: 0.655953049659729, 江湖人稱: 0.6546716094017029, 多子: 0.6515686511993408, 三娘: 0.6510171890258789, 送子: 0.6486576795578003, 貔貅: 0.6480834484100342, 如花: 0.6479588747024536, 
是怎樣: 煉成: 0.7912610769271851, 異想天開: 0.5995212197303772, 愚昧: 0.5590586066246033, 如果說: 0.5586194396018982, 活著: 0.5570639371871948, 沒錯: 0.5525634288787842, 無可救藥: 0.5491122603416443, 一代人: 0.5451437830924988, 多麼: 0.5446808338165283, 愛深過: 0.5446264743804932, 
好: 不錯: 0.7668408751487732, 不好: 0.7342788577079773, 最好: 0.7104644775390625, 極好: 0.6803199052810669, 更好: 0.6669142246246338, 太好: 0.6338644027709961, 不差: 0.628446102142334, 很差: 0.6265564560890198, 沒什麼: 0.62617427110672, 變好: 0.6137843728065491, 
懶散: 孤僻: 0.8768510818481445, 我行我素: 0.8530409336090088, 冷漠: 0.8481652140617371, 神經質: 0.8450727462768555, 傻氣: 0.8430034518241882, 膽小: 0.8428572416305542, 輕浮: 0.8412978649139404, 急躁: 0.8386839628219604, 散漫: 0.8332076072692871, 一板一眼: 0.831818699836731, 
烏龜: 地鼠: 0.7386472821235657, 青蛙: 0.7294223308563232, 四隻: 0.7290436029434204, 鱷魚: 0.7267622351646423, 螃蟹: 0.7262665033340454, 狸貓: 0.7185890674591064, 一隻: 0.7120423316955566, 翻車魚: 0.7109960317611694, 有貓: 0.7092907428741455, 兩隻: 0.7078315019607544, 
無感: 糟蹋: 0.6368891000747681, 哪來: 0.6093487739562988, 缺電: 0.6088826060295105, 高房價: 0.6073624491691589, 惡果: 0.605492889881134, 賴揆: 0.6044605374336243, 離譜: 0.5862492322921753, 變壞: 0.5852142572402954, 食安: 0.584494948387146, 傾中: 0.5800129175186157, 
無能: 為力: 0.7856022119522095, 已無能: 0.7228103876113892, 獨斷專行: 0.6749233603477478, 愚昧: 0.6729898452758789, 輕率: 0.6675974726676941, 專橫: 0.6565983891487122, 剛愎自用: 0.6563998460769653, 軟弱: 0.6486083269119263, 畏縮: 0.64697265625, 專斷: 0.6466277837753296, 
